A00007 16 N
A00007 17 N
A00007 18 N
A00007 19 N
A00007 20 N
A00007 21 N
A00007 22 N
A00007 23 N
A00007 24 N
A00007 25 N
A00007 26 N
A00008 1 O
A00008 2 O
A00008 3 O
A00008 4 O
A00008 5 O
A00008 6 O
A00008 7 O
A00008 8 O
A00008 9 O
A00008 10 O
A00008 11 O
A00008 12 O
A00008 13 O
A00008 14 O
A00008 15 O
A00008 16 O
A00008 17 O
A00008 18 O
A00008 19 O
A00008 20 O
A00008 21 O
A00008 22 O
A00008 23 O
A00008 24 O
A00008 25 O
A00008 26 O
A00008 27 O
A00008 28 O
A00008 29 O
A00008 30 O
A00008 31 O
A00008 32 O
A00008 33 O
A00008 34 O
A00008 35 O
A00008 36 O
A00008 37 O
A00008 38 O
A00008 39 O
A00008 40 O
A00008 41 O
A00008 42 O
A00008 43 O
A00008 44 O
A00008 45 O
A00008 46 O
A00008 47 O
A00008 48 O
A00008 49 O
A00008 50 O
A00008 51 O
A00008 52 O
A00008 53 O
A00008 54 O
A00008 55 O
A00008 56 O
A00008 57 O
A00008 58 O
A00008 59 O
A00008 60 O
A00008 61 O
A00008 62 O
A00008 63 O
A00008 64 O
A00008 65 O
A00009 1 A
A00009 2 A
A00009 3 A
A00009 4 A
A00009 5 A
A00009 6 A
A00009 7 A
A00009 8 A
A00009 9 A
A00009 10 A
A00009 11 A
A00009 12 A
A00009 13 A
A00009 14 A
A00009 15 A
A00009 16 A
A00009 17 A
A00009 18 A
A00009 19 A
A00009 20 A
A00009 21 A
A00009 22 A
A00009 23 A
A00009 24 A
A00009 25 A
A00009 26 A
A00009 27 A
A00009 28 A
A00009 29 A
A00009 30 A
A00009 31 A
A00009 32 A
A00009 33 A
A00009 34 A
A00009 35 A
A00009 36 A
A00009 37 A
A00009 38 A
A00009 39 A
A00009 40 A
A00009 41 A
A00009 42 A
A00010 1 N
A00010 2 N
A00010 3 N
A00010 4 N
A00010 5 N
A00010 6 N
A00010 7 N
A00010 8 N
A00010 9 N
A00010 10 N
A00010 11 N
A00010 12 N
A00010 13 N
A00010 14 N
A00010 15 N
A00010 16 N
A00010 17 N
A00010 18 N
A00010 19 N
A00010 20 N
A00010 21 N
A00010 22 N
A00010 23 N
A00010 24 N
A00010 25 N
A00010 26 N
A00010 27 N
A00010 28 N
A00010 29 N
A00010 30 N
A00010 31 N
A00010 32 N
A00010 33 N
A00010 34 N
A00010 35 N
A00010 36 N
A00010 37 N
A00010 38 N
A00010 39 N
A00010 40 N
A00010 41 N
A00010 42 N
A00010 43 N
A00010 44 N
A00010 45 N
A00010 46 N
A00010 47 N
A00010 48 N
A00010 49 N
A00010 50 N
A00010 51 N
A00010 52 N
A00010 53 N
A00010 54 N
A00010 55 N
A00010 56 N
A00010 57 N
A00010 58 N
A00010 59 N
A00010 60 N
A00011 1 N
A00011 2 N
A00011 3 N
A00011 4 N
A00011 5 N
A00011 6 N
A00011 7 N
A00011 8 N
A00011 9 N
A00011 10 N
A00011 11 N
A00011 12 N
A00011 13 N
A00011 14 N
A00011 15 N
A00011 16 N
A00011 17 N
A00011 18 N
A00011 19 N
A00011 20 N
A00011 21 N
A00011 22 N
A00011 23 N
A00011 24 N
A00011 25 N
A00011 26 N
A00011 27 N
A00011 28 N
A00011 29 N
A00011 30 N
A00011 31 N
A00012 1 N
A00012 2 N
A00012 3 N
A00012 4 N
A00012 5 N
A00012 6 N
A00012 7 N
A00012 8 N
A00012 9 N
A00012 10 N
A00012 11 N
A00012 12 N
A00012 13 N
A00012 14 N
A00012 15 N
A00012 16 N
A00012 17 N
A00012 18 N
A00012 19 N
A00012 20 N
A00012 21 N
A00012 22 N
A00012 23 N
A00012 24 N
A00012 25 N
A00012 26 N
A00012 27 N
A00012 28 N
A00012 29 N
A00013 1 O
A00013 2 O
A00013 3 O
A00013 4 O
A00013 5 O
A00013 6 O
A00013 7 O
A00013 8 O
A00013 9 O
A00013 10 O
A00013 11 O
A00013 12 O
A00013 13 O
A00013 14 O
A00013 15 O
A00013 16 O
A00013 17 O
A00013 18 O
A00013 19 O
A00013 20 O
A00013 21 O
A00013 22 O
A00013 23 O
A00013 24 O
A00013 25 O
A00013 26 O
A00013 27 O
A00013 28 O
A00013 29 O
A00013 30 O
A00013 31 O
A00013 32 O
A00013 33 O
A00013 34 O
A00013 35 O
A00013 36 O
A00013 37 O
A00013 38 O
A00013 39 O
A00013 40 O
A00013 41 O
A00013 42 O
A00014 1 N
A00014 2 N
A00014 3 N
A00014 4 N
A00014 5 N
A00014 6 N
A00014 7 N
A00014 8 N
A00014 9 N
A00014 10 N
A00014 11 N
A00014 12 N
A00014 13 N
A00015 1 A
A00015 2 A
A00015 3 A
A00015 4 A
A00015 5 A
A00015 6 A
A00015 7 A
A00015 8 A
A00015 9 A
A00015 10 A
A00015 11 A
A00015 12 A
A00015 13 A
A00015 14 A
A00015 15 A
A00015 16 A
A00015 17 A
A00015 18 A
A00015 19 A
A00015 20 A
A00015 21 A
A00015 22 A
A00015 23 A
A00015 24 A
A00015 25 A
A00016 1 N
A00016 2 N
A00016 3 N
A00016 4 N
A00016 5 N
A00016 6 N
A00016 7 N
A00016 8 N
A00016 9 N
A00016 10 N
A00016 11 N
A00016 12 N
A00016 13 N
A00016 14 N
A00016 15 N
A00016 16 N
A00016 17 N
A00016 18 N
A00016 19 N
A00016 20 N
A00016 21 N
A00016 22 N
A00016 23 N
A00016 24 N
A00016 25 N
A00016 26 N
A00016 27 N
A00016 28 N
A00016 29 N
A00016 30 N
A00016 31 N
A00016 32 N
A00016 33 N
A00016 34 N
A00016 35 N
A00016 36 N
A00016 37 N
A00017 1 O
A00017 2 O
A00017 3 O
A00017 4 O
A00017 5 O
A00017 6 O
A00017 7 O
A00017 8 O
A00017 9 O
A00017 10 O
A00017 11 O
A00017 12 O
A00017 13 O
A00017 14 O
A00017 15 O
A00017 16 O
A00017 17 O
A00017 18 O
A00017 19 O
A00017 20 O
A00017 21 O
A00017 22 O
A00017 23 O
A00017 24 O
A00017 25 O
A00017 26 O
A00017 27 O
A00017 28 O
A00017 29 O
A00017 30 O
A00017 31 O
A00017 32 O
A00017 33 O
A00017 34 O
A00017 35 O
A00017 36 O
A00017 37 O
A00017 38 O
A00017 39 O
A00017 40 O
A00017 41 O
A00017 42 O
A00017 43 O
A00017 44 O
A00017 45 O
A00017 46 O
A00017 47 O
A00017 48 O
A00017 49 O
A00017 50 O
A00017 51 O
A00017 52 O
A00017 53 O
A00017 54 O
A00017 55 O
A00017 56 O
A00017 57 O
A00017 58 O
A00017 59 O
A00017 60 O
A00017 61 O
A00017 62 O
A00017 63 O
A00018 1 N
A00018 2 N
A00018 3 N
A00018 4 N
A00018 5 N
A00018 6 N
A00018 7 N
A00018 8 N
A00018 9 N
A00018 10 N
A00018 11 N
A00018 12 N
A00018 13 N
A00018 14 N
A00018 15 N
A00018 16 N
A00018 17 N
A00018 18 N
A00018 19 N
A00018 20 N
A00019 1 N
A00019 2 N
A00019 3 N
A00019 4 N
A00019 5 N
A00019 6 N
A00019 7 N
A00019 8 N
A00019 9 N
A00019 10 N
A00019 11 N
A00019 12 N
A00019 13 N
A00019 14 N
A00019 15 N
A00019 16 N
A00019 17 N
A00019 18 N
A00019 19 N
A00019 20 N
A00019 21 N
A00019 22 N
A00019 23 N
A00019 24 N
A00019 25 N
A00019 26 N
A00019 27 N
A00019 28 N
A00019 29 N
A00019 30 N
A00019 31 N
A00019 32 N
A00019 33 N
A00019 34 N
A00019 35 N
A00019 36 N
A00019 37 N
A00019 38 N
A00019 39 N
A00019 40 N
A00019 41 N
A00019 42 N
A00019 43 N
A00020 1 O
A00020 2 O
A00020 3 O
A00020 4 O
A00020 5 O
A00020 6 O
A00020 7 O
A00020 8 O
A00020 9 O
A00020 10 O
A00020 11 O
A00020 12 O
A00020 13 O
A00020 14 O
A00020 15 O
A00020 16 O
A00020 17 O
A00020 18 O
A00020 19 O
A00020 20 O
A00020 21 O
A00020 22 O
A00020 23 O
A00020 24 O
A00020 25 O
A00020 26 O
A00020 27 O
A00020 28 O
A00020 29 O
A00020 30 O
A00020 31 O
A00020 32 O
A00020 33 O
A00020 34 O
A00020 35 O
A00021 1 N
A00021 2 N
A00021 3 N
A00021 4 N
A00021 5 N
A00021 6 N
A00021 7 N
A00021 8 N
A00021 9 N
A00021 10 N
A00021 11 N
A00021 12 N
A00021 13 N
A00021 14 N
A00021 15 N
A00021 16 N
A00021 17 N
A00021 18 N
A00021 19 N
A00021 20 N
A00021 21 N
A00021 22 N
A00021 23 N
A00021 24 N
A00021 25 N
A00021 26 N
A00021 27 N
A00021 28 N
A00022 1 O
A00022 2 O
A00022 3 O
A00022 4 O
A00022 5 O
A00022 6 O
A00022 7 O
A00022 8 O
A00022 9 O
A00022 10 O
A00022 11 O
A00022 12 O
A00022 13 O
A00022 14 O
A00022 15 O
A00022 16 O
A00022 17 O
A00022 18 O
A00022 19 O
A00022 20 O
A00022 21 O
A00022 22 O
A00022 23 O
A00022 24 O
A00022 25 O
A00022 26 O
A00022 27 O
A00022 28 O
A00022 29 O
A00022 30 O
A00022 31 O
A00022 32 O
A00022 33 O
A00023 1 O
A00023 2 O
A00023 3 O
A00023 4 O
A00023 5 O
A00023 6 O
A00023 7 O
A00023 8 O
A00023 9 O
A00023 10 O
A00023 11 O
A00023 12 O
A00023 13 O
A00023 14 O
A00023 15 O
A00023 16 O
A00023 17 O
A00023 18 O
A00023 19 O
A00023 20 O
A00023 21 O
A00023 22 O
A00023 23 O
A00023 24 O
A00023 25 O
A00023 26 O
A00023 27 O
A00023 28 O
A00023 29 O
A00023 30 O
A00023 31 O
A00023 32 O
A00024 1 O
A00024 2 O
A00024 3 O
A00024 4 O
A00024 5 O
A00024 6 O
A00024 7 O
A00024 8 O
A00024 9 O
A00024 10 O
A00024 11 O
A00024 12 O
A00024 13 O
A00024 14 O
A00024 15 O
A00024 16 O
A00024 17 O
A00024 18 O
A00024 19 O
A00024 20 O
A00024 21 O
A00024 22 O
A00024 23 O
A00024 24 O
A00024 25 O
A00024 26 O
A00024 27 O
A00024 28 O
A00024 29 O
A00024 30 O
A00024 31 O
A00025 1 N
A00025 2 N
A00025 3 N
A00025 4 N
A00025 5 N
A00025 6 N
A00025 7 N
A00025 8 N
A00025 9 N
A00025 10 N
A00025 11 N
A00025 12 N
A00025 13 N
A00025 14 N
A00025 15 N
A00025 16 N
A00025 17 N
A00025 18 N
A00025 19 N
A00025 20 N
A00025 21 N
A00025 22 N
A00025 23 N
A00025 24 N
A00025 25 N
A00025 26 N
A00026 1 N
A00026 2 N
A00026 3 N
A00026 4 N
A00026 5 N
A00026 6 N
A00026 7 N
A00026 8 N
A00026 9 N
A00026 10 N
A00026 11 N
A00026 12 N
A00026 13 N
A00026 14 N
A00026 15 N
A00026 16 N
A00026 17 N
A00026 18 N
A00026 19 N
A00026 20 N
A00026 21 N
A00026 22 N
A00026 23 N
A00026 24 N
A00026 25 N
A00027 1 A
A00027 2 A
A00027 3 A
A00027 4 A
A00027 5 A
A00027 6 A
A00027 7 A
A00027 8 A
A00027 9 A
A00027 10 A
A00027 11 A
A00027 12 A
A00027 13 A
A00027 14 A
A00027 15 A
A00027 16 A
A00027 17 A
A00027 18 A
A00027 19 A
A00027 20 A
A00027 21 A
A00027 22 A
A00027 23 A
A00027 24 A
A00027 25 A
A00027 26 A
A00027 27 A
A00027 28 A
A00027 29 A
A00027 30 A
A00027 31 A
A00027 32 A
A00027 33 A
A00027 34 A
A00027 35 A
A00027 36 A
A00027 37 A
A00027 38 A
A00027 39 A
A00028 1 N
A00028 2 N
A00028 3 N
A00028 4 N
A00028 5 N
A00028 6 N
A00028 7 N
A00028 8 N
A00028 9 N
A00028 10 N
A00028 11 N
A00028 12 N
A00028 13 N
A00028 14 N
A00028 15 N
A00028 16 N
A00028 17 N
A00028 18 N
A00028 19 N
A00028 20 N
A00028 21 N
A00028 22 N
A00028 23 N
A00028 24 N
A00028 25 N
A00028 26 N
A00028 27 N
A00028 28 N
A00028 29 N
A00028 30 N
A00028 31 N
A00028 32 N
A00028 33 N
A00028 34 N
A00028 35 N
A00028 36 N
A00028 37 N
A00028 38 N
A00028 39 N
A00028 40 N
A00028 41 N
A00028 42 N
A00028 43 N
A00028 44 N
A00028 45 N
A00028 46 N
A00028 47 N
A00028 48 N
A00028 49 N
A00028 50 N
A00028 51 N
A00028 52 N
A00028 53 N
A00028 54 N
A00028 55 N
A00028 56 N
A00028 57 N
A00028 58 N
A00028 59 N
A00029 1 O
A00029 2 O
A00029 3 O
A00029 4 O
A00029 5 O
A00029 6 O
A00029 7 O
A00029 8 O
A00029 9 O
A00029 10 O
A00029 11 O
A00029 12 O
A00029 13 O
A00029 14 O
A00029 15 O
A00029 16 O
A00029 17 O
A00029 18 O
A00029 19 O
A00029 20 O
A00029 21 O
A00029 22 O
A00029 23 O
A00029 24 O
A00029 25 O
A00029 26 O
A00029 27 O
A00029 28 O
A00029 29 O
A00029 30 O
A00029 31 O
A00029 32 O
A00029 33 O
A00029 34 O
A00029 35 O
A00029 36 O
A00029 37 O
A00029 38 O
A00029 39 O
A00029 40 O
A00029 41 O
A00029 42 O
A00029 43 O
A00029 44 O
A00029 45 O
A00029 46 O
A00030 1 O
A00030 2 O
A00030 3 O
A00030 4 O
A00030 5 O
A00030 6 O
A00030 7 O
A00030 8 O
A00030 9 O
A00030 10 O
A00030 11 O
A00030 12 O
A00030 13 O
A00030 14 O
A00030 15 O
A00030 16 O
A00030 17 O
A00030 18 O
A00030 19 O
A00030 20 O
A00030 21 O
A00030 22 O
A00030 23 O
A00030 24 O
A00030 25 O
A00030 26 O
A00030 27 O
A00030 28 O
A00030 29 O
A00030 30 O
A00030 31 O
A00030 32 O
A00030 33 O
A00030 34 O
A00030 35 O
A00030 36 O
A00030 37 O
A00030 38 O
A00030 39 O
A00030 40 O
A00030 41 O
A00030 42 O
A00030 43 O
A00030 44 O
A00030 45 O
A00030 46 O
A00030 47 O
A00030 48 O
A00030 49 O
A00030 50 O
A00030 51 O
A00030 52 O
A00030 53 O
A00030 54 O
A00030 55 O
A00030 56 O
A00030 57 O
A00031 1 N
A00031 2 N
A00031 3 N
A00031 4 N
A00031 5 N
A00031 6 N
A00031 7 N
A00031 8 N
A00031 9 N
A00031 10 N
A00031 11 N
A00031 12 N
A00031 13 N
A00031 14 N
A00031 15 N
A00031 16 N
A00031 17 N
A00031 18 N
A00031 19 N
A00031 20 N
A00031 21 N
A00031 22 N
A00031 23 N
A00031 24 N
A00031 25 N
A00031 26 N
A00031 27 N
A00031 28 N
A00031 29 N
A00031 30 N
A00031 31 N
A00031 32 N
A00031 33 N
A00031 34 N
A00031 35 N
A00031 36 N
A00031 37 N
A00031 38 N
A00032 1 N
A00032 2 N
A00032 3 N
A00032 4 N
A00032 5 N
A00032 6 N
A00032 7 N
A00032 8 N
A00032 9 N
A00032 10 N
A00032 11 N
A00032 12 N
A00032 13 N
A00032 14 N
A00032 15 N
A00032 16 N
A00032 17 N
A00032 18 N
A00032 19 N
A00032 20 N
A00032 21 N
A00032 22 N
A00032 23 N
A00032 24 N
A00032 25 N
A00032 26 N
A00032 27 N
A00032 28 N
A00032 29 N
A00033 1 N
A00033 2 N
A00033 3 N
A00033 4 N
A00033 5 N
A00033 6 N
A00033 7 N
A00033 8 N
A00033 9 N
A00033 10 N
A00033 11 N
A00033 12 N
A00033 13 N
A00033 14 N
A00033 15 N
A00033 16 N
A00033 17 N
A00033 18 N
A00033 19 N
A00033 20 N
A00033 21 N
A00033 22 N
A00033 23 N
A00033 24 N
A00033 25 N
A00033 26 N
A00033 27 N
A00034 1 N
A00034 2 N
A00034 3 N
A00034 4 N
A00034 5 N
A00034 6 N
A00034 7 N
A00034 8 N
A00034 9 N
A00034 10 N
A00034 11 N
A00034 12 N
A00034 13 N
A00034 14 N
A00034 15 N
A00034 16 N
A00034 17 N
A00034 18 N
A00034 19 N
A00034 20 N
A00034 21 N
A00034 22 N
A00034 23 N
A00034 24 N
A00034 25 N
A00034 26 N
A00034 27 N
A00034 28 N
A00034 29 N
A00035 1 N
A00035 2 N
A00035 3 N
A00035 4 N
A00035 5 N
A00035 6 N
A00035 7 N
A00035 8 N
A00035 9 N
A00035 10 N
A00035 11 N
A00035 12 N
A00035 13 N
A00035 14 N
A00035 15 N
A00035 16 N
A00035 17 N
A00035 18 N
A00035 19 N
A00035 20 N
A00035 21 N
A00035 22 N
A00035 23 N
A00035 24 N
A00035 25 N
A00035 26 N
A00035 27 N
A00035 28 N
A00035 29 N
A00035 30 N
A00035 31 N
A00035 32 N
A00035 33 N
A00035 34 N
A00035 35 N
A00035 36 N
A00035 37 N
A00035 38 N
A00036 1 N
A00036 2 N
A00036 3 N
A00036 4 N
A00036 5 N
A00036 6 N
A00036 7 N
A00036 8 N
A00036 9 N
A00036 10 N
A00036 11 N
A00036 12 N
A00036 13 N
A00036 14 N
A00036 15 N
A00036 16 N
A00036 17 N
A00036 18 N
A00036 19 N
A00036 20 N
A00036 21 N
A00036 22 N
A00036 23 N
A00036 24 N
A00036 25 N
A00036 26 N
A00036 27 N
A00036 28 N
A00036 29 N
A00036 30 N
A00037 1 N
A00037 2 N
A00037 3 N
A00037 4 N
A00037 5 N
A00037 6 N
A00037 7 N
A00037 8 N
A00037 9 N
A00037 10 N
A00037 11 N
A00037 12 N
A00037 13 N
A00037 14 N
A00037 15 N
A00037 16 N
A00037 17 N
A00037 18 N
A00037 19 N
A00037 20 N
A00037 21 N
A00037 22 N
A00037 23 N
A00037 24 N
A00037 25 N
A00037 26 N
A00037 27 N
A00037 28 N
A00037 29 N
A00037 30 N
A00037 31 N
A00037 32 N
A00037 33 N
A00037 34 N
A00037 35 N
A00037 36 N
A00037 37 N
A00037 38 N
A00037 39 N
A00037 40 N
A00037 41 N
A00037 42 N
A00037 43 N
A00037 44 N
A00037 45 N
A00037 46 N
A00037 47 N
A00037 48 N
A00037 49 N
A00037 50 N
A00037 51 N
A00037 52 N
A00037 53 N
A00037 54 N
A00037 55 N
A00037 56 N
A00037 57 N
A00037 58 N
A00037 59 N
A00037 60 N
A00037 61 N
A00037 62 N
A00037 63 N
A00037 64 N
A00037 65 N
A00037 66 N
A00037 67 N
A00037 68 N
A00037 69 N
A00037 70 N
A00037 71 N
A00037 72 N
A00037 73 N
A00037 74 N
A00037 75 N
A00037 76 N
A00037 77 N
A00037 78 N
A00037 79 N
A00037 80 N
A00038 1 O
A00038 2 O
A00038 3 O
A00038 4 O
A00038 5 O
A00038 6 O
A00038 7 O
A00038 8 O
A00038 9 O
A00038 10 O
A00038 11 O
A00038 12 O
A00038 13 O
A00038 14 O
A00038 15 O
A00038 16 O
A00038 17 O
A00038 18 O
A00038 19 O
A00038 20 O
A00038 21 O
A00038 22 O
A00038 23 O
A00038 24 O
A00039 1 N
A00039 2 N
A00039 3 N
A00039 4 N
A00039 5 N
A00039 6 N
A00039 7 N
A00039 8 N
A00039 9 N
A00039 10 N
A00039 11 N
A00039 12 N
A00039 13 N
A00039 14 N
A00039 15 N
A00039 16 N
A00039 17 N
A00039 18 N
A00039 19 N
A00039 20 N
A00039 21 N
A00039 22 N
A00039 23 N
A00039 24 N
A00039 25 N
A00039 26 N
A00039 27 N
A00039 28 N
A00039 29 N
A00040 1 N
A00040 2 N
A00040 3 N
A00040 4 N
A00040 5 N
A00040 6 N
A00040 7 N
A00040 8 N
A00040 9 N
A00040 10 N
A00040 11 N
A00040 12 N
A00040 13 N
A00040 14 N
A00040 15 N
A00040 16 N
A00040 17 N
A00040 18 N
A00040 19 N
A00040 20 N
A00040 21 N
A00040 22 N
A00040 23 N
A00040 24 N
A00040 25 N
A00040 26 N
A00040 27 N
A00040 28 N
A00040 29 N
A00040 30 N
A00040 31 N
A00041 1 O
A00041 2 O
A00041 3 O
A00041 4 O
A00041 5 O
A00041 6 O
A00041 7 O
A00041 8 O
A00041 9 O
A00041 10 O
A00041 11 O
A00041 12 O
A00041 13 O
A00041 14 O
A00041 15 O
A00041 16 O
A00041 17 O
A00041 18 O
A00041 19 O
A00041 20 O
A00041 21 O
A00041 22 O
A00041 23 O
A00041 24 O
A00041 25 O
A00041 26 O
A00041 27 O
A00041 28 O
A00041 29 O
A00041 30 O
A00041 31 O
A00041 32 O
A00041 33 O
A00041 34 O
A00042 1 N
A00042 2 N
A00042 3 N
A00042 4 N
A00042 5 N
A00042 6 N
A00042 7 N
A00042 8 N
A00042 9 N
A00042 10 N
A00042 11 N
A00042 12 N
A00042 13 N
A00042 14 N
A00042 15 N
A00042 16 N
A00042 17 N
A00042 18 N
A00042 19 N
A00042 20 N
A00042 21 N
A00042 22 N
A00042 23 N
A00042 24 N
A00042 25 N
A00042 26 N
A00042 27 N
A00042 28 N
A00042 29 N
A00042 30 N
A00042 31 N
A00042 32 N
A00042 33 N
A00042 34 N
A00042 35 N
A00042 36 N
A00042 37 N
A00042 38 N
A00042 39 N
A00042 40 N
A00043 1 O
A00043 2 O
A00043 3 O
A00043 4 O
A00043 5 O
A00043 6 O
A00043 7 O
A00043 8 O
A00043 9 O
A00043 10 O
A00043 11 O
A00043 12 O
A00043 13 O
A00043 14 O
A00043 15 O
A00043 16 O
A00043 17 O
A00043 18 O
A00043 19 O
A00043 20 O
A00043 21 O
A00043 22 O
A00043 23 O
A00043 24 O
A00043 25 O
A00043 26 O
A00043 27 O
A00043 28 O
A00043 29 O
A00043 30 O
A00043 31 O
A00043 32 O
A00043 33 O
A00043 34 O
A00043 35 O
A00043 36 O
A00043 37 O
A00044 1 N
A00044 2 N
A00044 3 N
A00044 4 N
A00044 5 N
A00044 6 N
A00044 7 N
A00044 8 N
A00044 9 N
A00044 10 N
A00044 11 N
A00044 12 N
A00044 13 N
A00044 14 N
A00044 15 N
A00044 16 N
A00044 17 N
A00044 18 N
A00044 19 N
A00044 20 N
A00044 21 N
A00044 22 N
A00044 23 N
A00044 24 N
A00044 25 N
A00044 26 N
A00044 27 N
A00044 28 N
A00044 29 N
A00044 30 N
A00044 31 N
A00045 1 N
A00045 2 N
A00045 3 N
A00045 4 N
A00045 5 N
A00045 6 N
A00045 7 N
A00045 8 N
A00045 9 N
A00045 10 N
A00045 11 N
A00045 12 N
A00045 13 N
A00045 14 N
A00045 15 N
A00045 16 N
A00045 17 N
A00045 18 N
A00045 19 N
A00045 20 N
A00045 21 N
A00045 22 N
A00045 23 N
A00045 24 N
A00045 25 N
A00045 26 N
A00046 1 N
A00046 2 N
A00046 3 N
A00046 4 N
A00046 5 N
A00046 6 N
A00046 7 N
A00046 8 N
A00046 9 N
A00046 10 N
A00046 11 N
A00046 12 N
A00046 13 N
A00046 14 N
A00046 15 N
A00046 16 N
A00046 17 N
A00046 18 N
